user_16,32
user_25,36
user_19,35
user_30,43
user_41,38
user_17,38
user_21,45
user_31,46
user_2,50
user_7,40
user_49,47
user_40,53
user_39,53
user_11,49
user_27,54
user_47,51
user_50,51
user_12,55
user_28,54
user_46,58
user_3,57
user_37,50
user_0,57
user_36,63
user_20,59
user_32,54
user_24,63
user_26,55
user_1,65
user_6,61
user_13,53
user_52,56
user_4,67
user_9,63
user_23,74
user_34,75
user_10,68
user_42,80
user_15,70
user_33,82
user_5,80
user_48,75
user_14,79
user_38,77
user_35,78
user_29,91
user_51,73
user_57,60
user_43,87
user_8,93
user_45,93
user_54,80
user_50,40
user_22,122
user_71,77
user_18,123
user_67,105
user_84,86
user_56,91
user_11,91
user_44,141
user_59,115
user_53,132
user_27,101
user_68,99
user_98,137
user_74,134
user_102,105
user_58,140
user_28,145
user_63,148
user_101,145
user_38,114
user_47,145
user_12,150
user_39,156
user_78,157
user_40,155
user_49,158
user_89,133
user_7,164
user_85,134
user_2,164
user_81,144
user_23,145
user_31,177
user_16,189
user_25,191
user_73,180
user_46,213
user_3,230
user_37,233
user_125,230
user_72,233
user_65,285
user_168,264
user_33,269
user_21,310
user_114,263
user_80,134
user_396,133
user_107,294
user_94,129
user_297,150
user_333,130
user_120,305
user_97,347
user_108,309
user_105,348
user_118,309
user_75,315
user_110,315
user_429,127
user_51,322
user_96,324
user_43,323
user_183,273
user_8,324
user_178,333
user_61,365
user_99,325
user_35,332
user_48,339
user_5,341
user_93,340
user_187,334
user_29,338
user_57,337
user_70,378
user_90,381
user_167,357
user_66,356
user_104,344
user_15,361
user_67,305
user_83,367
user_42,366
user_10,368
user_119,347
user_45,338
user_376,195
user_153,329
user_152,334
user_205,329
user_165,236
user_98,251
user_71,330
user_215,330
user_232,247
user_254,252
user_275,258
user_271,258
user_263,255
user_284,256
user_364,231
user_158,337
user_245,259
user_217,244
user_234,256
user_211,341
user_266,198
user_244,201
user_257,204
user_438,173
user_134,364
user_203,221
user_47,209
user_141,368
user_412,166
user_230,213
user_12,214
user_197,245
user_251,215
user_237,216
user_320,218
user_348,232
user_443,220
user_285,221
user_166,225
user_2,224
user_25,236
user_423,224
user_85,224
user_381,210
user_403,227
user_28,223
user_384,184
user_159,236
user_316,185
user_224,230
user_399,214
user_155,238
user_336,242
user_414,240
user_351,221
user_391,242
user_357,241
user_309,218
user_255,231
user_241,235
user_395,219
user_170,239
user_385,223
user_246,236
user_181,244
user_425,241
user_431,228
user_319,225
user_37,190
user_169,244
user_38,238
user_411,193
user_345,205
user_229,240
user_325,242
user_40,241
user_370,232
user_270,237
user_440,237
