user_21,155
user_2,211
user_12,212
user_9,223
user_0,262
user_30,225
user_36,267
user_28,228
user_19,275
user_31,243
user_38,243
user_23,268
user_35,268
user_10,278
user_13,283
user_16,285
user_3,288
user_8,327
user_14,291
user_119,125
user_143,152
user_134,160
user_130,166
user_94,148
user_86,132
user_129,133
user_17,172
user_91,185
user_117,196
user_146,186
user_12,126
user_36,114
user_20,357
user_45,233
user_63,185
user_28,137
user_13,101
user_0,167
user_19,153
user_38,158
user_35,138
user_14,134
user_31,182
user_23,163
user_16,170
user_3,169
user_8,173
user_10,209
user_146,219
user_143,253
user_12,218
user_119,264
user_117,258
user_45,250
user_129,296
user_94,308
user_86,296
user_63,250
user_36,359
user_134,425
user_20,379
user_38,355
user_131,729
user_35,369
user_36,76
user_65,613
user_76,615
user_30,626
user_20,141
user_38,170
user_65,170
user_76,189
user_36,220
user_29,1092
user_11,1099
user_1,1102
user_60,1111
user_34,1100
user_26,1104
user_39,1051
user_5,1110
user_48,1082
user_27,1062
user_49,1082
user_50,1128
user_103,1125
user_41,1104
user_15,1067
user_145,1062
user_59,1081
user_57,1089
user_22,1158
user_116,1095
user_112,1025
user_80,1022
user_122,1028
user_96,1025
user_43,1119
user_53,1028
user_110,1029
user_54,1029
user_42,1122
user_128,1032
user_71,1004
user_114,1004
user_83,1115
user_97,1113
user_124,1101
user_52,1109
user_73,1032
user_109,1037
user_79,1121
user_108,1110
user_4,1105
user_56,1110
user_87,1006
user_6,1148
user_90,1007
user_55,1114
user_141,1092
user_139,1007
user_24,1150
user_62,1147
user_140,1067
user_25,1107
user_18,1149
user_33,1156
user_127,1019
user_7,1017
user_115,1021
user_113,1021
user_106,1022
user_105,1024
user_99,1021
user_51,1134
user_70,1030
user_121,1029
user_61,1068
user_101,1023
user_75,1142
user_144,1081
user_120,1044
user_40,1163
user_21,1048
user_132,1008
user_89,1027
user_37,1164
user_85,1072
user_46,1063
user_95,1153
user_78,1034
user_123,1045
user_72,1011
user_107,1045
user_118,1071
user_64,1069
user_68,1048
user_136,1092
user_66,1054
user_100,1081
user_88,1024
user_81,1064
user_92,1012
user_147,1041
user_93,1052
user_133,1041
user_32,1048
user_125,1051
user_98,1054
user_104,1091
user_82,1057
user_67,1084
user_77,1055
user_84,1056
user_148,1048
user_142,1046
user_126,1054
user_111,1058
user_138,1050
user_135,1051
user_44,1081
user_69,1039
user_47,1174
user_74,1044
user_149,1131
user_137,1061
user_102,1047
user_2,1023
user_30,385
user_130,945
user_9,1038
user_20,456
user_119,1027
user_12,1121
user_117,1038
user_10,1196
user_143,1053
user_94,1020
user_146,1055
user_63,1034
user_129,1045
user_99,571
user_45,1033
user_134,1017
user_89,518
user_37,572
user_86,1040
user_105,572
user_73,586
user_52,586
user_79,587
user_71,628
user_56,570
user_55,561
user_121,613
user_124,577
user_122,572
user_35,1069
user_43,768
user_24,396
user_28,1454
user_14,1392
user_131,1049
user_23,1385
user_3,1361
user_31,1384
user_8,1351
user_141,819
user_22,825
user_96,834
user_53,835
user_58,2000
user_62,611
user_19,1597
user_61,831
user_40,808
user_6,831
user_15,1031
user_38,1258
user_65,1270
user_27,1165
user_142,1027
user_110,1148
user_76,1284
user_97,1139
user_4,1178
user_139,1175
user_36,1297
user_112,1179
user_80,1182
user_113,1133
user_11,1257
user_29,1258
user_102,1139
user_34,1265
user_84,1139
user_18,1532
user_109,1546
user_2,1525
user_0,2399
user_87,1624
user_13,2421
user_91,2488
user_17,2508
user_16,2389
user_20,1536
user_130,1623
user_21,1706
user_85,1713
user_135,1660
user_70,1704
user_78,1712
user_138,1662
user_101,1705
user_149,1675
user_75,1698
user_145,1809
user_111,1652
user_137,1697
user_100,1680
user_60,1824
user_104,1681
user_41,1807
user_120,1701
user_95,1705
user_25,1798
user_48,1834
user_67,1657
user_68,1749
user_103,1810
user_42,1767
user_88,1683
user_51,1711
user_108,1778
user_81,1681
user_126,1662
user_93,1683
user_54,1812
user_128,1777
user_26,1792
user_106,1709
user_1,1853
user_47,1660
user_32,1658
user_133,1670
user_66,1675
user_59,1778
user_148,1660
user_118,1718
user_7,1709
user_140,1779
user_125,1689
user_136,1674
user_144,1716
user_44,1677
user_123,1712
user_90,1780
user_132,1739
user_39,1827
user_33,1713
user_46,1711
user_57,1817
user_50,1814
user_114,1813
user_72,1718
user_107,1718
user_92,1688
user_147,1683
user_116,1792
user_127,1701
user_98,1656
user_5,1845
user_64,1746
user_49,1815
user_40,1092
user_129,1091
user_99,1095
user_94,1103
user_45,1134
user_89,1169
user_86,1177
user_124,1239
user_73,1362
user_56,1233
user_55,1360
user_37,1171
user_28,1189
user_121,1261
user_122,1248
user_134,1215
user_30,1971
user_31,1026
user_23,1022
user_82,1983
user_115,2038
user_9,1975
user_35,1391
user_74,2043
user_83,2157
user_77,2039
user_69,2045
user_52,1406
user_146,1327
user_22,1357
user_36,1036
user_143,1648
user_79,1608
user_113,1023
user_71,1488
user_43,1105
user_110,1120
user_24,1159
user_14,1245
user_131,1260
user_8,1314
user_19,1362
user_141,1347
user_53,1519
user_15,1335
user_96,1356
user_62,1402
user_63,1523
user_6,1400
user_119,1507
user_12,1505
user_61,1456
user_10,1522
user_58,1455
user_117,1513
user_3,1443
user_65,1231
user_27,1263
user_76,1273
user_84,1283
user_80,1378
user_142,1266
user_34,1035
user_29,1024
user_112,1383
user_18,1027
user_38,1261
user_4,1297
user_11,1055
user_2,1012
user_109,1021
user_139,1339
user_102,1037
user_87,1008
user_0,1009
user_17,1005
user_16,1004
user_13,1110
user_91,1106
user_111,1114
user_66,1257
user_67,1262
user_46,1101
user_90,1282
user_47,1297
user_37,1124
user_140,1280
user_125,1296
user_147,1126
user_123,1304
user_81,1293
user_95,1293
user_25,1294
user_59,1296
user_51,1296
user_137,1296
user_42,1299
user_100,1298
user_85,1293
user_118,1303
user_149,1301
user_57,1333
user_138,1308
user_128,1315
user_7,1329
user_108,1324
user_89,1131
user_45,1135
user_83,1008
user_68,1360
user_133,1361
user_9,1135
user_5,1212
user_106,1361
user_145,1356
user_144,1380
user_124,1161
user_148,1382
user_107,1225
user_48,1380
user_41,1379
user_120,1379
user_135,1374
user_88,1381
user_93,1381
user_28,1232
user_121,1233
user_114,1273
user_136,1459
user_50,1289
user_56,1264
user_44,1616
user_130,1651
user_60,1615
user_70,1653
user_20,1745
user_23,1467
user_73,1467
user_31,1325
user_98,1656
user_33,1646
user_55,1668
user_21,1810
user_127,1664
user_134,1641
user_116,1657
user_39,1656
user_77,1553
user_30,1378
user_54,1838
user_122,1662
user_86,1629
user_92,1675
user_103,1828
user_26,1825
user_132,1678
user_64,1893
user_104,1904
user_75,1881
user_78,1883
user_72,1903
user_49,1846
user_126,1882
user_101,1882
user_1,1924
user_32,1923
user_40,1633
user_74,1631
user_69,1706
user_143,1737
user_129,1785
user_17,1310
user_99,1788
user_3,1171
user_65,1205
user_94,1823
user_71,1439
user_36,1442
user_146,1616
user_87,1592
user_102,1616
user_109,1651
user_22,1691
user_113,1728
user_52,1586
user_141,1898
user_58,1426
user_34,1495
user_2,1749
user_0,1779
user_142,1445
user_79,1554
user_80,1443
user_24,1589
user_4,1952
user_84,1418
user_18,1443
user_131,1719
user_19,1793
user_35,1882
user_115,1875
user_29,1401
user_117,1279
user_43,2020
user_110,2034
user_149,1470
user_61,1809
user_8,2262
user_47,1516
user_15,1660
user_51,1481
user_6,1776
user_128,1534
user_111,1807
user_62,1832
user_96,1804
user_53,1750
user_14,2337
user_82,2488
user_139,2205
user_119,2119
user_13,1796
user_63,2114
user_11,2343
user_46,1580
user_81,1893
user_76,2299
user_10,2179
user_70,1575
user_66,1951
user_60,1652
user_44,1669
user_90,1682
user_25,1980
user_38,2438
user_108,1917
user_12,2344
user_100,2002
user_77,1600
user_59,2003
user_31,1680
user_127,1637
user_7,2021
user_130,1658
user_133,2031
user_137,2048
user_145,2076
user_56,1620
user_122,1593
user_20,1765
user_89,2127
user_26,1608
user_86,1613
user_121,1630
user_106,2214
user_42,2128
user_68,2216
user_48,2163
user_118,2133
user_49,1680
user_92,1629
user_64,1702
user_67,2024
user_75,1692
user_45,2231
user_83,2235
user_93,2252
user_21,1675
user_98,1858
user_40,1727
user_148,2256
user_126,1770
user_88,2252
user_147,2210
user_125,2213
user_73,2000
user_91,2340
user_28,1730
user_23,1993
user_134,1677
user_114,1726
user_5,2286
user_123,2255
user_85,2254
user_140,2106
user_120,2293
user_138,2264
user_41,2309
user_144,2285
user_101,1782
user_39,1838
user_135,2249
user_57,2268
user_136,1758
user_103,1817
user_16,2374
user_72,1813
user_33,1894
user_95,2258
user_78,1716
user_50,1844
user_1,1867
user_116,1825
user_37,2284
user_9,2444
user_32,1931
user_141,1342
user_143,1812
user_79,1225
user_84,1254
user_112,3188
user_104,2159
user_107,2670
user_17,1919
user_99,1910
user_65,1921
user_24,1410
user_36,1598
user_30,2128
user_3,1968
user_113,1612
user_52,1610
user_69,2161
user_87,1754
user_109,1699
user_34,1723
user_129,2153
user_58,1797
user_94,1985
user_117,1587
user_74,1928
user_54,2411
user_115,1577
user_71,2143
user_102,1842
user_15,1601
user_55,2397
user_22,1955
user_18,1572
user_14,1311
user_2,1839
user_47,1730
user_53,1791
user_80,1737
user_63,1469
user_142,1776
user_146,2260
user_96,1500
user_81,1351
user_35,1743
user_4,1786
user_111,1335
user_128,1694
user_43,1443
user_82,1922
user_29,2016
user_0,1891
user_19,1991
user_131,1926
user_6,1497
user_62,1562
user_110,1588
user_61,1721
user_119,1841
user_105,6285
user_60,1641
user_149,1795
user_38,1794
user_122,1591
