user_6,15
user_17,20
user_5,16
user_18,24
user_15,26
user_7,15
user_12,27
user_3,27
user_8,27
user_20,22
user_11,28
user_13,28
user_10,25
user_9,28
user_4,29
user_16,27
user_1,34
user_19,37
user_0,40
user_24,37
user_14,47
user_2,51
user_41,22
user_25,47
user_21,48
user_22,49
user_27,49
user_26,48
user_28,46
user_31,47
user_6,38
user_36,36
user_45,35
user_34,41
user_35,45
user_17,44
user_23,65
user_32,55
user_30,49
user_15,41
user_5,45
user_13,45
user_44,42
user_29,57
user_33,55
user_47,55
user_2,35
user_24,42
user_20,54
user_40,62
user_8,60
user_9,63
user_18,65
user_42,64
user_7,67
user_46,65
user_39,70
user_3,74
user_4,73
user_48,76
user_10,75
user_37,84
user_49,80
user_1,76
user_38,81
user_16,81
user_11,83
user_19,74
user_41,63
user_21,59
user_0,80
user_25,73
user_14,86
user_27,76
user_43,105
user_26,80
user_13,65
user_12,118
user_31,83
user_45,88
user_29,72
user_34,95
user_17,118
user_19,81
user_2,106
user_23,137
user_30,137
user_22,152
user_35,139
user_6,147
user_44,134
user_33,128
user_36,145
user_18,113
user_15,136
user_28,157
user_21,154
user_42,207
user_45,158
user_38,203
user_24,231
user_9,226
user_20,235
user_40,233
user_46,227
user_5,252
user_39,228
user_27,193
user_3,228
user_49,222
user_1,222
user_11,221
user_8,243
user_47,254
user_48,234
user_4,237
user_10,249
user_16,244
user_7,269
user_37,271
user_15,161
user_32,361
user_21,189
user_9,152
user_45,169
user_11,158
user_48,155
user_27,194
user_3,192
user_16,168
user_49,201
user_7,171
user_4,197
user_39,228
user_15,256
user_39,81
user_32,210
user_10,284
user_37,317
user_27,290
user_21,380
user_31,722
user_24,587
user_39,268
user_42,655
user_20,672
user_8,658
user_40,676
user_5,681
user_46,681
user_1,690
user_47,694
user_38,805
user_27,355
user_34,1069
user_25,1109
user_0,1116
user_12,1098
user_13,1103
user_26,1108
user_44,1029
user_35,1029
user_17,1039
user_28,1036
user_14,1133
user_29,1112
user_19,1025
user_43,1131
user_6,1045
user_41,1154
user_36,1059
user_30,1058
user_18,1064
user_22,1061
user_2,1059
user_23,1071
user_21,486
user_42,439
user_31,594
user_1,458
user_33,1276
user_34,296
user_13,296
user_6,309
user_9,1208
user_18,398
user_4,1151
user_48,1197
user_29,431
user_19,431
user_32,1050
user_11,1209
user_10,1060
user_14,437
user_43,426
user_36,416
user_49,1277
user_45,1333
user_28,563
user_16,1301
user_3,1306
user_25,591
user_0,595
user_2,553
user_12,584
user_37,1121
user_44,575
user_35,574
user_15,1194
user_17,576
user_26,582
user_7,1288
user_24,1256
user_47,1129
user_8,1255
user_20,1275
user_46,1290
user_5,1292
user_40,1299
user_38,1264
user_3,546
user_1,1425
user_18,1080
user_44,839
user_45,950
user_49,997
user_33,1491
user_16,927
user_21,1689
user_32,1183
user_29,1309
user_36,1222
user_11,1208
user_10,1204
user_30,1763
user_42,1655
user_22,1767
user_31,1683
user_23,1836
user_4,1233
user_34,1601
user_9,1265
user_2,1183
user_6,1673
user_41,1959
user_17,1307
user_25,1163
user_26,1269
user_27,2068
user_43,1532
user_48,1364
user_39,2307
user_13,1697
user_12,1166
user_37,1176
user_35,1164
user_7,1272
user_0,1327
user_28,1837
user_19,1840
user_14,1841
user_5,1575
user_40,1614
user_20,1828
user_8,2047
user_38,1971
user_3,1900
user_15,2618
user_16,1766
user_31,1234
user_46,2453
user_24,2636
user_30,1328
user_34,1445
user_26,1509
user_17,1497
user_43,1503
user_49,1773
user_7,1655
user_1,1713
user_19,1357
user_41,1911
user_11,1474
user_37,1829
user_36,2155
user_10,1512
user_4,1795
user_21,2075
user_22,1820
user_28,1538
user_14,1552
user_13,2006
user_27,2018
user_44,2170
